from_web_code,from_web_name,from_stop_id,to_web_code,to_web_name,to_stop_id,peak_fare,low_fare,senior_fare,dist,time
75,Columbia Heights,25552,67,Landover,2124,4.15,2.75,2.05,9.87,36.0
75,Columbia Heights,25552,109,Largo Town Center,4697,4.75,3.5,2.35,12.16,47.0
75,Columbia Heights,25552,36,McPherson Square,7812,2.1,1.7,1.05,2.46,20.0
75,Columbia Heights,25552,13,Medical Center,2640,3.75,2.75,1.85,8.5,33.0
75,Columbia Heights,25552,1,Metro Center,7588,2.1,1.7,1.05,2.46,14.0
75,Columbia Heights,25552,64,Minnesota Ave,25426,3.2,2.05,1.6,6.63,29.0
75,Columbia Heights,25552,110,Morgan Boulevard,4664,4.45,3.45,2.2,10.95,44.0
75,Columbia Heights,25552,70,Mt Vernon Sq 7th St-Convention Center,10344,2.1,1.7,1.05,1.81,5.0
75,Columbia Heights,25552,84,Navy Yard-Ballpark,5759,2.55,2.0,1.25,4.37,15.0
75,Columbia Heights,25552,87,Naylor Road,7686,3.65,2.75,1.8,8.21,28.0
75,Columbia Heights,25552,68,New Carrollton,2658,4.5,3.5,2.25,11.13,39.0
75,Columbia Heights,25552,108,NoMa-Gallaudet,4567,2.15,1.75,1.05,3.15,17.0
75,Columbia Heights,25552,43,Pentagon,12928,2.7,2.05,1.35,4.97,16.0
75,Columbia Heights,25552,44,Pentagon City,12930,2.9,2.05,1.45,5.58,17.0
75,Columbia Heights,25552,61,Potomac Ave,6553,2.65,2.05,1.3,4.81,25.0
75,Columbia Heights,25552,78,Prince George's Plaza,3034,2.8,2.05,1.4,5.29,12.0
75,Columbia Heights,25552,26,Rhode Island Ave-Brentwood,6671,2.2,1.8,1.1,3.38,14.0
75,Columbia Heights,25552,17,Rockville,7993,5.55,3.5,2.75,15.0,44.0
75,Columbia Heights,25552,93,Ronald Reagan Washington National Airport,9838,3.15,2.05,1.55,6.4,21.0
75,Columbia Heights,25552,41,Rosslyn,11332,2.45,1.95,1.2,4.13,26.0
75,Columbia Heights,25552,18,Shady Grove,9360,5.75,3.5,2.85,17.77,48.0
75,Columbia Heights,25552,72,Shaw-Howard U,308,2.1,1.7,1.05,1.33,4.0
75,Columbia Heights,25552,31,Silver Spring,20078,2.8,2.05,1.4,5.14,14.0
75,Columbia Heights,25552,54,Smithsonian,12906,2.15,1.75,1.05,3.13,22.0
75,Columbia Heights,25552,107,Southern Avenue,7681,3.5,2.75,1.75,7.61,25.0
75,Columbia Heights,25552,63,Stadium-Armory,5110,2.8,2.05,1.4,5.17,26.0
75,Columbia Heights,25552,88,Suitland,10142,4.0,2.75,2.0,9.47,30.0
75,Columbia Heights,25552,29,Takoma,6963,2.35,1.9,1.15,3.81,11.0
75,Columbia Heights,25552,10,Tenleytown-AU,5660,2.8,2.05,1.4,5.2,26.0
75,Columbia Heights,25552,16,Twinbrook,3969,5.05,3.5,2.5,13.07,41.0
75,Columbia Heights,25552,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,2.1,1.7,1.05,0.91,2.0
75,Columbia Heights,25552,25,Union Station,12872,2.1,1.7,1.05,2.95,16.0
75,Columbia Heights,25552,94,Van Dorn Street,10352,4.95,3.5,2.45,12.77,45.0
75,Columbia Heights,25552,9,Van Ness-UDC,4941,2.45,2.0,1.2,4.18,24.0
75,Columbia Heights,25552,103,Vienna/Fairfax-GMU,11610,5.65,3.5,2.8,15.25,50.0
75,Columbia Heights,25552,98,Virginia Square-GMU,12922,3.05,2.05,1.5,6.08,32.0
75,Columbia Heights,25552,83,Waterfront,7376,2.4,1.95,1.2,3.96,13.0
75,Columbia Heights,25552,101,West Falls Church-VT/UVA,14118,4.3,3.35,2.15,10.46,42.0
75,Columbia Heights,25552,77,West Hyattsville,11886,2.45,2.0,1.2,4.18,9.0
75,Columbia Heights,25552,33,Wheaton,4271,3.7,2.75,1.85,8.38,20.0
75,Columbia Heights,25552,15,White Flint,22094,4.75,3.5,2.35,12.03,38.0
75,Columbia Heights,25552,7,Woodley Park-Zoo/Adams Morgan,4905,2.15,1.75,1.05,3.14,20.0
76,Georgia Ave-Petworth,25553,92,Addison Road-Seat Pleasant,13107,4.1,2.75,2.05,9.79,44.0
76,Georgia Ave-Petworth,25553,85,Anacostia,6751,3.05,2.05,1.5,6.04,23.0
76,Georgia Ave-Petworth,25553,81,Archives-Navy Memorial-Penn Quarter,7477,2.2,1.75,1.1,3.3,12.0
76,Georgia Ave-Petworth,25553,42,Arlington Cemetery,12926,2.95,2.05,1.45,5.68,31.0
76,Georgia Ave-Petworth,25553,99,Ballston-MU,12631,3.4,2.7,1.7,7.29,37.0
76,Georgia Ave-Petworth,25553,90,Benning Road,4613,3.45,2.75,1.7,7.52,32.0
76,Georgia Ave-Petworth,25553,12,Bethesda,4387,3.6,2.75,1.8,7.97,34.0
76,Georgia Ave-Petworth,25553,47,Braddock Road,13986,4.15,2.75,2.05,10.0,29.0
76,Georgia Ave-Petworth,25553,89,Branch Ave,21110,4.55,3.5,2.25,11.38,36.0
76,Georgia Ave-Petworth,25553,27,Brookland-CUA,4710,2.1,1.7,1.05,2.31,9.0
76,Georgia Ave-Petworth,25553,91,Capitol Heights,1305,3.85,2.75,1.9,8.86,35.0
76,Georgia Ave-Petworth,25553,59,Capitol South,12900,2.55,2.0,1.25,4.37,24.0
76,Georgia Ave-Petworth,25553,66,Cheverly,999,3.75,2.75,1.85,8.51,36.0
76,Georgia Ave-Petworth,25553,97,Clarendon,12648,3.15,2.05,1.55,6.38,33.0
76,Georgia Ave-Petworth,25553,8,Cleveland Park,4912,2.5,2.0,1.25,4.28,25.0
76,Georgia Ave-Petworth,25553,79,College Park-U of MD,11733,3.15,2.05,1.55,6.39,12.0
76,Georgia Ave-Petworth,25553,75,Columbia Heights,25552,2.1,1.7,1.05,0.75,3.0
76,Georgia Ave-Petworth,25553,86,Congress Heights,4655,3.4,2.7,1.7,7.32,26.0
76,Georgia Ave-Petworth,25553,96,Court House,12488,3.0,2.05,1.5,5.79,31.0
76,Georgia Ave-Petworth,25553,45,Crystal City,9720,3.25,2.05,1.6,6.71,33.0
76,Georgia Ave-Petworth,25553,65,Deanwood,5030,3.45,2.75,1.7,7.51,34.0
76,Georgia Ave-Petworth,25553,102,Dunn Loring-Merrifield,11602,5.15,3.5,2.55,13.55,49.0
76,Georgia Ave-Petworth,25553,6,Dupont Circle,4956,2.25,1.8,1.1,3.49,21.0
76,Georgia Ave-Petworth,25553,100,East Falls Church,12282,4.0,2.75,2.0,9.48,42.0
76,Georgia Ave-Petworth,25553,60,Eastern Market,6479,2.65,2.05,1.3,4.74,26.0
76,Georgia Ave-Petworth,25553,49,Eisenhower Avenue,9880,4.5,3.5,2.25,11.24,32.0
76,Georgia Ave-Petworth,25553,4,Farragut North,5635,2.2,1.8,1.1,3.38,19.0
76,Georgia Ave-Petworth,25553,38,Farragut West,7932,2.2,1.8,1.1,3.35,26.0
76,Georgia Ave-Petworth,25553,58,Federal Center SW,7333,2.45,1.95,1.2,4.04,22.0
76,Georgia Ave-Petworth,25553,53,Federal Triangle,7671,2.2,1.8,1.1,3.39,23.0
76,Georgia Ave-Petworth,25553,40,Foggy Bottom-GWU,8040,2.35,1.9,1.15,3.74,26.0
76,Georgia Ave-Petworth,25553,32,Forest Glen,21029,3.1,2.05,1.55,6.12,14.0
76,Georgia Ave-Petworth,25553,28,Fort Totten,5305,2.1,1.7,1.05,1.62,3.0
76,Georgia Ave-Petworth,25553,95,Franconia-Springfield,14816,5.75,3.5,2.85,16.77,51.0
76,Georgia Ave-Petworth,25553,11,Friendship Heights,4364,3.2,2.05,1.6,6.46,31.0
76,Georgia Ave-Petworth,25553,21,Gallery Pl-Chinatown,7474,2.1,1.7,1.05,2.96,10.0
76,Georgia Ave-Petworth,25553,34,Glenmont,16051,4.0,2.75,2.0,9.42,20.0
76,Georgia Ave-Petworth,25553,80,Greenbelt,11731,3.8,2.75,1.9,8.73,15.0
76,Georgia Ave-Petworth,25553,14,Grosvenor-Strathmore,3542,4.4,3.45,2.2,10.85,39.0
76,Georgia Ave-Petworth,25553,50,Huntington,10776,4.7,3.5,2.35,11.85,34.0
76,Georgia Ave-Petworth,25553,23,Judiciary Square,12874,2.15,1.75,1.05,3.22,17.0
76,Georgia Ave-Petworth,25553,48,King St-Old Town,13995,4.35,3.4,2.15,10.64,31.0
76,Georgia Ave-Petworth,25553,82,L'Enfant Plaza,5017,2.35,1.9,1.15,3.86,14.0
76,Georgia Ave-Petworth,25553,67,Landover,2124,4.15,3.25,2.05,10.02,39.0
76,Georgia Ave-Petworth,25553,109,Largo Town Center,4697,4.85,3.5,2.4,12.41,50.0
76,Georgia Ave-Petworth,25553,36,McPherson Square,7812,2.15,1.7,1.05,3.1,23.0
76,Georgia Ave-Petworth,25553,13,Medical Center,2640,3.85,2.75,1.9,8.87,36.0
76,Georgia Ave-Petworth,25553,1,Metro Center,7588,2.15,1.7,1.05,3.09,17.0
76,Georgia Ave-Petworth,25553,64,Minnesota Ave,25426,3.3,2.05,1.65,6.93,32.0
76,Georgia Ave-Petworth,25553,110,Morgan Boulevard,4664,4.5,3.5,2.25,11.22,47.0
76,Georgia Ave-Petworth,25553,70,Mt Vernon Sq 7th St-Convention Center,10344,2.1,1.7,1.05,2.39,8.0
76,Georgia Ave-Petworth,25553,84,Navy Yard-Ballpark,5759,2.7,2.05,1.35,4.91,18.0
76,Georgia Ave-Petworth,25553,87,Naylor Road,7686,3.8,2.75,1.9,8.67,31.0
76,Georgia Ave-Petworth,25553,68,New Carrollton,2658,4.5,3.5,2.25,11.26,42.0
76,Georgia Ave-Petworth,25553,108,NoMa-Gallaudet,4567,2.3,1.85,1.15,3.62,20.0
76,Georgia Ave-Petworth,25553,43,Pentagon,12928,2.95,2.05,1.45,5.67,19.0
76,Georgia Ave-Petworth,25553,44,Pentagon City,12930,3.15,2.05,1.55,6.29,20.0
76,Georgia Ave-Petworth,25553,61,Potomac Ave,6553,2.8,2.05,1.4,5.27,28.0
76,Georgia Ave-Petworth,25553,78,Prince George's Plaza,3034,2.6,2.05,1.3,4.56,9.0
76,Georgia Ave-Petworth,25553,26,Rhode Island Ave-Brentwood,6671,2.1,1.7,1.05,2.87,11.0
76,Georgia Ave-Petworth,25553,17,Rockville,7993,5.65,3.5,2.8,15.32,47.0
76,Georgia Ave-Petworth,25553,93,Ronald Reagan Washington National Airport,9838,3.35,2.65,1.65,7.07,24.0
76,Georgia Ave-Petworth,25553,41,Rosslyn,11332,2.7,2.05,1.35,4.89,29.0
76,Georgia Ave-Petworth,25553,18,Shady Grove,9360,5.75,3.5,2.85,18.08,51.0
76,Georgia Ave-Petworth,25553,72,Shaw-Howard U,308,2.1,1.7,1.05,1.89,7.0
76,Georgia Ave-Petworth,25553,31,Silver Spring,20078,2.6,2.05,1.3,4.51,11.0
76,Georgia Ave-Petworth,25553,54,Smithsonian,12906,2.35,1.9,1.15,3.77,25.0
76,Georgia Ave-Petworth,25553,107,Southern Avenue,7681,3.65,2.75,1.8,8.11,28.0
76,Georgia Ave-Petworth,25553,63,Stadium-Armory,5110,2.9,2.05,1.45,5.59,29.0
76,Georgia Ave-Petworth,25553,88,Suitland,10142,4.15,2.75,2.05,9.89,33.0
76,Georgia Ave-Petworth,25553,29,Takoma,6963,2.15,1.75,1.05,3.13,8.0
76,Georgia Ave-Petworth,25553,10,Tenleytown-AU,5660,2.95,2.05,1.45,5.76,29.0
76,Georgia Ave-Petworth,25553,16,Twinbrook,3969,5.1,3.5,2.55,13.37,44.0
76,Georgia Ave-Petworth,25553,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,2.1,1.7,1.05,1.54,5.0
76,Georgia Ave-Petworth,25553,25,Union Station,12872,2.25,1.8,1.1,3.42,19.0
76,Georgia Ave-Petworth,25553,94,Van Dorn Street,10352,5.15,3.5,2.55,13.5,48.0
76,Georgia Ave-Petworth,25553,9,Van Ness-UDC,4941,2.65,2.05,1.3,4.73,27.0
76,Georgia Ave-Petworth,25553,103,Vienna/Fairfax-GMU,11610,5.75,3.5,2.85,15.97,53.0
76,Georgia Ave-Petworth,25553,98,Virginia Square-GMU,12922,3.3,2.05,1.65,6.83,35.0
76,Georgia Ave-Petworth,25553,83,Waterfront,7376,2.6,2.05,1.3,4.55,16.0
76,Georgia Ave-Petworth,25553,101,West Falls Church-VT/UVA,14118,4.5,3.5,2.25,11.15,45.0
76,Georgia Ave-Petworth,25553,77,West Hyattsville,11886,2.25,1.8,1.1,3.45,6.0
76,Georgia Ave-Petworth,25553,33,Wheaton,4271,3.55,2.75,1.75,7.78,17.0
76,Georgia Ave-Petworth,25553,15,White Flint,22094,4.8,3.5,2.4,12.34,41.0
76,Georgia Ave-Petworth,25553,7,Woodley Park-Zoo/Adams Morgan,4905,2.35,1.9,1.15,3.87,23.0
77,West Hyattsville,11886,92,Addison Road-Seat Pleasant,13107,4.4,3.45,2.2,10.88,46.0
77,West Hyattsville,11886,85,Anacostia,6751,3.75,2.75,1.85,8.44,33.0
77,West Hyattsville,11886,81,Archives-Navy Memorial-Penn Quarter,7477,3.1,2.05,1.55,6.17,24.0
77,West Hyattsville,11886,42,Arlington Cemetery,12926,3.85,2.75,1.9,8.91,32.0
77,West Hyattsville,11886,99,Ballston-MU,12631,4.35,3.4,2.15,10.72,38.0
77,West Hyattsville,11886,90,Benning Road,4613,3.85,2.75,1.9,8.9,40.0
77,West Hyattsville,11886,12,Bethesda,4387,4.4,3.45,2.2,10.83,35.0
77,West Hyattsville,11886,47,Braddock Road,13986,5.0,3.5,2.5,12.89,41.0
77,West Hyattsville,11886,89,Branch Ave,21110,5.05,3.5,2.5,13.1,46.0
77,West Hyattsville,11886,27,Brookland-CUA,4710,2.1,1.7,1.05,2.69,9.0
77,West Hyattsville,11886,91,Capitol Heights,1305,4.15,3.25,2.05,10.02,43.0
77,West Hyattsville,11886,59,Capitol South,12900,3.3,2.05,1.65,6.95,32.0
77,West Hyattsville,11886,66,Cheverly,999,3.95,2.75,1.95,9.29,44.0
77,West Hyattsville,11886,97,Clarendon,12648,4.1,2.75,2.05,9.72,34.0
77,West Hyattsville,11886,8,Cleveland Park,4912,3.55,2.75,1.75,7.71,26.0
77,West Hyattsville,11886,79,College Park-U of MD,11733,2.1,1.7,1.05,2.99,6.0
77,West Hyattsville,11886,75,Columbia Heights,25552,2.45,2.0,1.2,4.18,9.0
77,West Hyattsville,11886,86,Congress Heights,4655,4.1,2.75,2.05,9.68,36.0
77,West Hyattsville,11886,96,Court House,12488,3.95,2.75,1.95,9.22,32.0
77,West Hyattsville,11886,45,Crystal City,9720,4.1,2.75,2.05,9.73,34.0
77,West Hyattsville,11886,65,Deanwood,5030,3.8,2.75,1.9,8.62,42.0
77,West Hyattsville,11886,102,Dunn Loring-Merrifield,11602,5.75,3.5,2.85,16.95,50.0
77,West Hyattsville,11886,6,Dupont Circle,4956,3.25,2.05,1.6,6.81,22.0
77,West Hyattsville,11886,100,East Falls Church,12282,5.0,3.5,2.5,12.93,34.0
77,West Hyattsville,11886,60,Eastern Market,6479,3.35,2.65,1.65,7.14,43.0
77,West Hyattsville,11886,49,Eisenhower Avenue,9880,5.35,3.5,2.65,14.2,45.0
77,West Hyattsville,11886,4,Farragut North,5635,3.2,2.05,1.6,6.63,20.0
77,West Hyattsville,11886,38,Farragut West,7932,3.2,2.05,1.6,6.52,25.0
77,West Hyattsville,11886,58,Federal Center SW,7333,3.25,2.05,1.6,6.78,30.0
77,West Hyattsville,11886,53,Federal Triangle,7671,3.15,2.05,1.55,6.37,24.0
77,West Hyattsville,11886,40,Foggy Bottom-GWU,8040,3.35,2.05,1.65,6.99,27.0
77,West Hyattsville,11886,32,Forest Glen,21029,3.15,2.05,1.55,6.34,21.0
77,West Hyattsville,11886,28,Fort Totten,5305,2.1,1.7,1.05,1.87,3.0
77,West Hyattsville,11886,95,Franconia-Springfield,14816,5.75,3.5,2.85,20.01,61.0
77,West Hyattsville,11886,11,Friendship Heights,4364,4.05,2.75,2.0,9.6,32.0
77,West Hyattsville,11886,21,Gallery Pl-Chinatown,7474,3.0,2.05,1.5,5.92,17.0
77,West Hyattsville,11886,76,Georgia Ave-Petworth,25553,2.25,1.8,1.1,3.45,6.0
77,West Hyattsville,11886,34,Glenmont,16051,4.05,2.75,2.0,9.49,22.0
77,West Hyattsville,11886,80,Greenbelt,11731,2.85,2.05,1.4,5.34,9.0
77,West Hyattsville,11886,14,Grosvenor-Strathmore,3542,5.15,3.5,2.55,13.43,40.0
77,West Hyattsville,11886,50,Huntington,10776,5.5,3.5,2.75,14.71,46.0
77,West Hyattsville,11886,23,Judiciary Square,12874,2.95,2.05,1.45,5.71,16.0
77,West Hyattsville,11886,48,King St-Old Town,13995,5.15,3.5,2.55,13.53,43.0
77,West Hyattsville,11886,82,L'Enfant Plaza,5017,3.25,2.05,1.6,6.7,27.0
77,West Hyattsville,11886,67,Landover,2124,4.3,3.35,2.15,10.49,47.0
77,West Hyattsville,11886,109,Largo Town Center,4697,5.05,3.5,2.5,13.1,52.0
77,West Hyattsville,11886,36,McPherson Square,7812,3.1,2.05,1.55,6.2,24.0
77,West Hyattsville,11886,13,Medical Center,2640,4.6,3.5,2.3,11.6,37.0
77,West Hyattsville,11886,1,Metro Center,7588,3.1,2.05,1.55,6.15,18.0
77,West Hyattsville,11886,64,Minnesota Ave,25426,3.7,2.75,1.85,8.35,40.0
77,West Hyattsville,11886,110,Morgan Boulevard,4664,4.75,3.5,2.35,12.04,49.0
77,West Hyattsville,11886,70,Mt Vernon Sq 7th St-Convention Center,10344,2.85,2.05,1.4,5.34,14.0
77,West Hyattsville,11886,84,Navy Yard-Ballpark,5759,3.45,2.7,1.7,7.49,31.0
77,West Hyattsville,11886,87,Naylor Road,7686,4.35,3.4,2.15,10.64,41.0
77,West Hyattsville,11886,68,New Carrollton,2658,4.6,3.5,2.3,11.62,50.0
77,West Hyattsville,11886,108,NoMa-Gallaudet,4567,2.6,2.05,1.3,4.53,13.0
77,West Hyattsville,11886,43,Pentagon,12928,3.85,2.75,1.9,8.79,31.0
77,West Hyattsville,11886,44,Pentagon City,12930,4.0,2.75,2.0,9.39,32.0
77,West Hyattsville,11886,61,Potomac Ave,6553,3.45,2.75,1.7,7.5,36.0
77,West Hyattsville,11886,78,Prince George's Plaza,3034,2.1,1.7,1.05,1.14,3.0
77,West Hyattsville,11886,26,Rhode Island Ave-Brentwood,6671,2.25,1.8,1.1,3.48,11.0
77,West Hyattsville,11886,17,Rockville,7993,5.75,3.5,2.85,17.76,48.0
77,West Hyattsville,11886,93,Ronald Reagan Washington National Airport,9838,4.2,3.25,2.1,10.04,36.0
77,West Hyattsville,11886,41,Rosslyn,11332,3.65,2.75,1.8,8.2,30.0
77,West Hyattsville,11886,18,Shady Grove,9360,5.75,3.5,2.85,20.32,52.0
77,West Hyattsville,11886,72,Shaw-Howard U,308,2.7,2.05,1.35,4.92,13.0
77,West Hyattsville,11886,31,Silver Spring,20078,2.65,2.05,1.3,4.77,12.0
77,West Hyattsville,11886,54,Smithsonian,12906,3.25,2.05,1.6,6.71,23.0
77,West Hyattsville,11886,107,Southern Avenue,7681,4.25,3.3,2.1,10.29,38.0
77,West Hyattsville,11886,63,Stadium-Armory,5110,3.5,2.75,1.75,7.63,37.0
77,West Hyattsville,11886,88,Suitland,10142,4.6,3.5,2.3,11.62,43.0
77,West Hyattsville,11886,29,Takoma,6963,2.25,1.8,1.1,3.43,9.0
77,West Hyattsville,11886,10,Tenleytown-AU,5660,3.9,2.75,1.95,9.07,30.0
77,West Hyattsville,11886,16,Twinbrook,3969,5.75,3.5,2.85,15.76,45.0
77,West Hyattsville,11886,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,2.65,2.05,1.3,4.71,11.0
77,West Hyattsville,11886,25,Union Station,12872,2.8,2.05,1.4,5.22,14.0
77,West Hyattsville,11886,94,Van Dorn Street,10352,5.75,3.5,2.85,16.65,55.0
77,West Hyattsville,11886,9,Van Ness-UDC,4941,3.65,2.75,1.8,8.09,28.0
77,West Hyattsville,11886,103,Vienna/Fairfax-GMU,11610,5.75,3.5,2.85,19.42,54.0
77,West Hyattsville,11886,98,Virginia Square-GMU,12922,4.2,3.3,2.1,10.19,36.0
77,West Hyattsville,11886,83,Waterfront,7376,3.4,2.7,1.7,7.3,29.0
77,West Hyattsville,11886,101,West Falls Church-VT/UVA,14118,5.45,3.5,2.7,14.59,43.0
77,West Hyattsville,11886,33,Wheaton,4271,3.55,2.75,1.75,7.86,19.0
77,West Hyattsville,11886,15,White Flint,22094,5.5,3.5,2.75,14.71,42.0
77,West Hyattsville,11886,7,Woodley Park-Zoo/Adams Morgan,4905,3.4,2.7,1.7,7.34,24.0
78,Prince George's Plaza,3034,92,Addison Road-Seat Pleasant,13107,4.6,3.5,2.3,11.6,49.0
78,Prince George's Plaza,3034,85,Anacostia,6751,4.05,2.75,2.0,9.51,36.0
78,Prince George's Plaza,3034,81,Archives-Navy Memorial-Penn Quarter,7477,3.4,2.7,1.7,7.3,27.0
78,Prince George's Plaza,3034,42,Arlington Cemetery,12926,4.2,3.25,2.1,10.04,35.0
78,Prince George's Plaza,3034,99,Ballston-MU,12631,4.7,3.5,2.35,11.85,41.0
78,Prince George's Plaza,3034,90,Benning Road,4613,4.1,2.75,2.05,9.78,43.0
78,Prince George's Plaza,3034,12,Bethesda,4387,4.65,3.5,2.3,11.74,38.0
78,Prince George's Plaza,3034,47,Braddock Road,13986,5.3,3.5,2.65,13.99,44.0
78,Prince George's Plaza,3034,89,Branch Ave,21110,5.3,3.5,2.65,14.01,49.0
78,Prince George's Plaza,3034,27,Brookland-CUA,4710,2.35,1.9,1.15,3.83,12.0
78,Prince George's Plaza,3034,91,Capitol Heights,1305,4.4,3.4,2.2,10.79,46.0
78,Prince George's Plaza,3034,59,Capitol South,12900,3.6,2.75,1.8,8.05,35.0
78,Prince George's Plaza,3034,66,Cheverly,999,4.15,2.75,2.05,9.97,47.0
78,Prince George's Plaza,3034,97,Clarendon,12648,4.4,3.45,2.2,10.85,37.0
78,Prince George's Plaza,3034,8,Cleveland Park,4912,3.85,2.75,1.9,8.8,29.0
78,Prince George's Plaza,3034,79,College Park-U of MD,11733,2.1,1.7,1.05,1.86,3.0
78,Prince George's Plaza,3034,75,Columbia Heights,25552,2.8,2.05,1.4,5.29,12.0
78,Prince George's Plaza,3034,86,Congress Heights,4655,4.35,3.4,2.15,10.73,39.0
78,Prince George's Plaza,3034,96,Court House,12488,4.25,3.3,2.1,10.35,35.0
78,Prince George's Plaza,3034,45,Crystal City,9720,4.4,3.45,2.2,10.85,37.0
78,Prince George's Plaza,3034,65,Deanwood,5030,4.0,2.75,2.0,9.45,45.0
78,Prince George's Plaza,3034,102,Dunn Loring-Merrifield,11602,5.75,3.5,2.85,18.05,53.0
78,Prince George's Plaza,3034,6,Dupont Circle,4956,3.6,2.75,1.8,7.95,25.0
78,Prince George's Plaza,3034,100,East Falls Church,12282,5.3,3.5,2.65,14.05,37.0
78,Prince George's Plaza,3034,60,Eastern Market,6479,3.65,2.75,1.8,8.22,46.0
78,Prince George's Plaza,3034,49,Eisenhower Avenue,9880,5.65,3.5,2.8,15.31,48.0
78,Prince George's Plaza,3034,4,Farragut North,5635,3.55,2.75,1.75,7.77,23.0
78,Prince George's Plaza,3034,38,Farragut West,7932,3.5,2.75,1.75,7.66,28.0
78,Prince George's Plaza,3034,58,Federal Center SW,7333,3.6,2.75,1.8,7.9,33.0
78,Prince George's Plaza,3034,53,Federal Triangle,7671,3.45,2.75,1.7,7.5,27.0
78,Prince George's Plaza,3034,40,Foggy Bottom-GWU,8040,3.65,2.75,1.8,8.13,30.0
78,Prince George's Plaza,3034,32,Forest Glen,21029,3.35,2.65,1.65,7.02,18.0
78,Prince George's Plaza,3034,28,Fort Totten,5305,2.1,1.7,1.05,2.95,6.0
78,Prince George's Plaza,3034,95,Franconia-Springfield,14816,5.75,3.5,2.85,21.15,64.0
78,Prince George's Plaza,3034,11,Friendship Heights,4364,4.35,3.4,2.15,10.6,35.0
78,Prince George's Plaza,3034,21,Gallery Pl-Chinatown,7474,3.35,2.65,1.65,7.06,20.0
78,Prince George's Plaza,3034,76,Georgia Ave-Petworth,25553,2.6,2.05,1.3,4.56,9.0
78,Prince George's Plaza,3034,34,Glenmont,16051,4.2,3.25,2.1,10.04,25.0
78,Prince George's Plaza,3034,80,Greenbelt,11731,2.5,2.0,1.25,4.21,6.0
78,Prince George's Plaza,3034,14,Grosvenor-Strathmore,3542,5.35,3.5,2.65,14.19,43.0
78,Prince George's Plaza,3034,50,Huntington,10776,5.75,3.5,2.85,15.83,49.0
78,Prince George's Plaza,3034,23,Judiciary Square,12874,3.3,2.05,1.65,6.83,19.0
78,Prince George's Plaza,3034,48,King St-Old Town,13995,5.45,3.5,2.7,14.64,46.0
78,Prince George's Plaza,3034,82,L'Enfant Plaza,5017,3.55,2.75,1.75,7.82,30.0
78,Prince George's Plaza,3034,67,Landover,2124,4.45,3.45,2.2,10.97,50.0
78,Prince George's Plaza,3034,109,Largo Town Center,4697,5.2,3.5,2.6,13.63,55.0
78,Prince George's Plaza,3034,36,McPherson Square,7812,3.4,2.7,1.7,7.33,27.0
78,Prince George's Plaza,3034,13,Medical Center,2640,4.85,3.5,2.4,12.46,40.0
78,Prince George's Plaza,3034,1,Metro Center,7588,3.4,2.7,1.7,7.29,21.0
78,Prince George's Plaza,3034,64,Minnesota Ave,25426,3.95,2.75,1.95,9.26,43.0
78,Prince George's Plaza,3034,110,Morgan Boulevard,4664,4.9,3.5,2.45,12.64,52.0
78,Prince George's Plaza,3034,70,Mt Vernon Sq 7th St-Convention Center,10344,3.2,2.05,1.6,6.48,17.0
78,Prince George's Plaza,3034,84,Navy Yard-Ballpark,5759,3.75,2.75,1.85,8.59,34.0
78,Prince George's Plaza,3034,87,Naylor Road,7686,4.6,3.5,2.3,11.63,44.0
78,Prince George's Plaza,3034,68,New Carrollton,2658,4.7,3.5,2.35,11.98,53.0
78,Prince George's Plaza,3034,108,NoMa-Gallaudet,4567,2.95,2.05,1.45,5.67,16.0
78,Prince George's Plaza,3034,43,Pentagon,12928,4.15,2.75,2.05,9.92,34.0
78,Prince George's Plaza,3034,44,Pentagon City,12930,4.3,3.35,2.15,10.52,35.0
78,Prince George's Plaza,3034,61,Potomac Ave,6553,3.75,2.75,1.85,8.56,39.0
78,Prince George's Plaza,3034,26,Rhode Island Ave-Brentwood,6671,2.6,2.05,1.3,4.61,14.0
78,Prince George's Plaza,3034,17,Rockville,7993,5.75,3.5,2.85,18.44,51.0
78,Prince George's Plaza,3034,93,Ronald Reagan Washington National Airport,9838,4.5,3.5,2.25,11.16,39.0
78,Prince George's Plaza,3034,41,Rosslyn,11332,4.0,2.75,2.0,9.33,33.0
78,Prince George's Plaza,3034,18,Shady Grove,9360,5.75,3.5,2.85,20.97,55.0
78,Prince George's Plaza,3034,72,Shaw-Howard U,308,3.05,2.05,1.5,6.06,16.0
78,Prince George's Plaza,3034,31,Silver Spring,20078,2.9,2.05,1.45,5.53,15.0
78,Prince George's Plaza,3034,54,Smithsonian,12906,3.55,2.75,1.75,7.84,29.0
78,Prince George's Plaza,3034,107,Southern Avenue,7681,4.55,3.5,2.25,11.31,41.0
78,Prince George's Plaza,3034,63,Stadium-Armory,5110,3.8,2.75,1.9,8.67,40.0
78,Prince George's Plaza,3034,88,Suitland,10142,4.9,3.5,2.45,12.53,46.0
78,Prince George's Plaza,3034,29,Takoma,6963,2.5,2.0,1.25,4.28,12.0
78,Prince George's Plaza,3034,10,Tenleytown-AU,5660,4.2,3.25,2.1,10.11,33.0
78,Prince George's Plaza,3034,16,Twinbrook,3969,5.75,3.5,2.85,16.45,48.0
